order_id,order_date,promised_delivery_days,warehouse_id,product_id,quantity_ordered,order_priority,customer_region,sales_channel
ORD007066,2023-11-14,,WH09,PROD0022,179,High,South,B2B
ORD007067,2024-04-23,3.0,WH03,PROD0059,88,Low,East,B2B
ORD007068,2023-09-09,7.0,WH05,PROD0044,400,Low,Midwest,Retail
ORD007069,2024-05-17,7.0,WH01,PROD0011,443,Low,East,Retail
ORD007070,2023-04-29,11.0,WH08,PROD0042,442,High,Midwest,Retail
ORD007071,2024-11-04,10.0,WH01,PROD0023,267,Low,East,B2B
ORD007072,2024-12-10,7.0,WH01,PROD0060,164,Critical,Midwest,B2B
ORD007073,2024-05-12,7.0,WH07,PROD0086,249,High,East,Online
ORD007074,2024-04-30,9.0,WH08,PROD0062,1,Medium,South,Online
ORD007075,2023-02-14,14.0,WH03,PROD0054,277,High,East,Online
ORD007076,2023-11-10,4.0,WH02,PROD0082,172,Medium,Midwest,B2B
ORD007077,2023-06-28,9.0,WH07,PROD0090,356,Medium,Midwest,B2B
ORD007078,2024-02-22,3.0,WH10,PROD0094,421,Medium,West,Online
ORD007079,2024-07-09,7.0,WH05,PROD0013,262,Medium,South,Retail
ORD007080,2023-03-19,14.0,WH01,PROD0068,142,Low,South,B2B
ORD007081,2023-11-22,14.0,WH02,PROD0027,93,Medium,West,Online
ORD007082,2024-11-20,8.0,WH03,PROD0040,129,High,Midwest,Online
ORD007083,2023-12-23,13.0,WH06,PROD0074,136,Medium,East,Online
ORD007084,2024-02-20,,WH01,PROD0092,111,Critical,West,Online
ORD007085,2024-05-29,3.0,WH08,PROD0085,44,Low,West,Retail
ORD007086,2023-08-02,11.0,WH02,PROD0075,379,Critical,West,B2B
ORD007087,2023-03-15,,WH05,PROD0084,211,Medium,West,Online
ORD007088,2024-07-16,3.0,WH08,PROD0100,343,Medium,West,Online
ORD007089,2024-08-01,6.0,WH05,PROD0083,359,High,Midwest,B2B
ORD007090,2024-05-23,,WH08,PROD0010,361,High,West,Retail
ORD007091,2023-11-28,4.0,WH06,PROD0015,331,Medium,Midwest,Online
ORD007092,2023-04-03,13.0,WH07,PROD0045,411,High,Midwest,B2B
ORD007093,2024-11-18,10.0,WH08,PROD0053,247,Low,East,Retail
ORD007094,2024-10-18,,WH03,PROD0082,232,Medium,West,B2B
ORD007095,2024-06-02,14.0,WH05,PROD0007,292,Critical,West,Retail
ORD007096,2023-09-26,11.0,WH10,PROD0030,170,Low,East,Online
ORD007097,2024-01-11,,WH07,PROD0078,404,Low,South,B2B
ORD007098,2023-01-04,3.0,WH09,PROD0030,234,Medium,South,Online
ORD007099,2023-05-18,11.0,WH06,PROD0027,8,Medium,West,B2B
ORD007100,2023-08-19,6.0,WH10,PROD0049,302,Medium,South,Online
ORD007101,2024-08-22,14.0,WH01,PROD0057,100,Medium,West,B2B
ORD007102,2024-06-12,14.0,WH08,PROD0064,253,Medium,South,Online
ORD007103,2023-02-21,10.0,WH06,PROD0063,308,Medium,Midwest,B2B
ORD007104,2024-10-07,11.0,WH01,PROD0048,282,Medium,South,B2B
ORD007105,2024-12-23,,WH04,PROD0041,291,Critical,South,Retail
ORD007106,2023-11-21,8.0,WH06,PROD0081,188,Critical,Midwest,B2B
ORD007107,2024-12-17,5.0,WH10,PROD0030,387,High,East,B2B
ORD007108,2024-12-23,,WH01,PROD0082,123,Low,Midwest,B2B
ORD007109,2023-10-04,12.0,WH10,PROD0003,132,Medium,South,Online
ORD007110,2024-06-19,8.0,WH05,PROD0092,236,High,West,B2B
ORD007111,2024-04-30,,WH03,PROD0037,221,Medium,West,B2B
ORD007112,2024-05-30,5.0,WH07,PROD0030,62,Critical,South,Online
ORD007113,2023-06-01,6.0,WH08,PROD0054,320,Medium,East,Retail
ORD007114,2024-04-27,4.0,WH03,PROD0085,178,High,West,Online
ORD007115,2023-09-16,14.0,WH10,PROD0084,220,Low,East,Online
ORD007116,2023-11-20,12.0,WH03,PROD0086,403,Medium,West,Online
ORD007117,2023-06-17,12.0,WH03,PROD0100,171,High,East,Online
ORD007118,2024-11-18,6.0,WH06,PROD0100,476,High,West,Online
ORD007119,2023-11-06,,WH06,PROD0085,82,Medium,West,Online
ORD007120,2024-04-23,5.0,WH03,PROD0088,14,Low,West,B2B
ORD007121,2023-02-25,8.0,WH06,PROD0085,491,High,West,B2B
ORD007122,2024-09-11,3.0,WH09,PROD0007,270,Medium,South,Online
ORD007123,2024-04-17,11.0,WH08,PROD0008,54,Low,West,B2B
ORD007124,2023-10-23,,WH07,PROD0086,413,Medium,East,Online
ORD007125,2024-04-05,12.0,WH07,PROD0086,131,Medium,East,Retail
ORD007126,2023-11-20,,WH08,PROD0063,98,Medium,Midwest,Retail
ORD007127,2023-05-21,5.0,WH07,PROD0063,201,High,East,B2B
ORD007128,2024-10-28,14.0,WH03,PROD0064,360,Medium,West,B2B
ORD007129,2023-09-19,5.0,WH08,PROD0030,261,Medium,East,B2B
ORD007130,2024-02-24,9.0,WH08,PROD0098,221,Low,West,Online
ORD007131,2023-08-29,,WH01,PROD0093,489,Medium,West,Online
ORD007132,2023-12-21,4.0,WH10,PROD0010,5,Low,Midwest,B2B
ORD007133,2024-08-11,3.0,WH05,PROD0069,117,Low,South,B2B
ORD007134,2023-06-29,,WH05,PROD0049,301,Low,East,Retail
ORD007135,2023-03-07,10.0,WH01,PROD0039,192,Low,East,Retail
ORD007136,2023-12-14,,WH06,PROD0034,448,Low,West,Online
ORD007137,2023-06-20,8.0,WH06,PROD0010,427,Medium,East,B2B
ORD007138,2024-04-18,5.0,WH04,PROD0009,427,Low,East,B2B
ORD007139,2024-06-17,8.0,WH06,PROD0060,116,Low,South,Retail
ORD007140,2024-01-02,14.0,WH06,PROD0096,236,Critical,East,B2B
ORD007141,2023-04-17,6.0,WH01,PROD0005,51,Medium,West,B2B
ORD007142,2024-03-14,13.0,WH05,PROD0035,13,Medium,South,B2B
ORD007143,2023-08-15,9.0,WH02,PROD0011,218,Low,East,Online
ORD007144,2024-03-19,13.0,WH07,PROD0042,329,Medium,West,Retail
ORD007145,2024-03-17,12.0,WH09,PROD0080,68,Medium,West,Online
ORD007146,2024-01-31,3.0,WH09,PROD0091,231,Medium,East,Online
ORD007147,2024-12-28,3.0,WH09,PROD0020,479,Medium,South,B2B
ORD007148,2024-08-03,7.0,WH07,PROD0051,325,High,Midwest,Online
ORD007149,2023-03-25,,WH07,PROD0001,391,Critical,West,B2B
ORD007150,2024-09-06,7.0,WH01,PROD0090,92,High,East,Online
ORD007151,2024-07-04,6.0,WH06,PROD0011,104,Low,Midwest,B2B
ORD007152,2023-01-13,10.0,WH05,PROD0061,78,Medium,West,Online
ORD007153,2024-11-23,7.0,WH08,PROD0079,472,Low,South,Online
ORD007154,2024-05-07,3.0,WH08,PROD0039,426,Medium,Midwest,B2B
ORD007155,2023-09-25,9.0,WH04,PROD0048,102,Medium,East,Retail
ORD007156,2024-06-08,13.0,WH01,PROD0082,261,Medium,Midwest,B2B
ORD007157,2023-04-30,6.0,WH06,PROD0088,431,Medium,Midwest,Online
ORD007158,2023-12-19,12.0,WH10,PROD0028,304,High,West,B2B
ORD007159,2023-02-26,7.0,WH01,PROD0089,379,High,West,Retail
ORD007160,2023-02-09,,WH05,PROD0087,226,Low,East,B2B
ORD007161,2023-12-02,9.0,WH05,PROD0075,348,High,South,B2B
ORD007162,2024-10-01,13.0,WH03,PROD0097,175,High,West,Retail
ORD007163,2023-06-22,4.0,WH05,PROD0080,392,Low,Midwest,Online
ORD007164,2024-06-30,,WH06,PROD0036,405,Medium,Midwest,B2B
ORD007165,2023-09-16,,WH05,PROD0087,88,High,East,Online
ORD007166,2024-05-31,5.0,WH01,PROD0070,118,Medium,West,Retail
ORD007167,2024-12-30,12.0,WH07,PROD0062,280,Medium,South,Online
ORD007168,2024-06-06,14.0,WH03,PROD0088,141,Medium,West,Retail
ORD007169,2023-04-27,3.0,WH07,PROD0070,113,Critical,East,B2B
ORD007170,2023-07-03,6.0,WH05,PROD0010,399,Critical,South,Online
ORD007171,2023-04-26,8.0,WH03,PROD0086,249,Low,West,B2B
ORD007172,2023-06-11,7.0,WH06,PROD0087,366,Medium,Midwest,Retail
ORD007173,2024-08-01,13.0,WH01,PROD0005,89,Medium,East,Online
ORD007174,2024-12-12,6.0,WH06,PROD0028,499,Low,South,Retail
ORD007175,2024-06-26,9.0,WH04,PROD0059,365,Medium,South,Online
ORD007176,2024-08-09,13.0,WH04,PROD0009,309,High,West,Online
ORD007177,2023-08-25,13.0,WH05,PROD0039,220,High,South,Online
ORD007178,2023-03-07,8.0,WH09,PROD0092,487,High,Midwest,Retail
ORD007179,2023-03-11,5.0,WH01,PROD0062,456,Low,South,Retail
ORD007180,2024-03-22,11.0,WH03,PROD0089,415,High,East,Retail
ORD007181,2024-02-20,7.0,WH04,PROD0038,455,Medium,Midwest,B2B
ORD007182,2024-06-15,,WH02,PROD0091,51,Low,Midwest,Retail
ORD007183,2024-03-16,3.0,WH09,PROD0024,175,Medium,West,B2B
ORD007184,2024-04-08,,WH07,PROD0064,423,High,Midwest,Online
ORD007185,2024-01-31,7.0,WH01,PROD0043,209,Medium,South,Online
ORD007186,2024-12-11,12.0,WH09,PROD0016,117,Critical,South,Retail
ORD007187,2024-07-04,,WH06,PROD0066,313,Medium,West,B2B
ORD007188,2024-10-18,6.0,WH02,PROD0066,434,Medium,South,Online
ORD007189,2024-07-10,,WH01,PROD0069,371,Low,South,B2B
ORD007190,2024-01-30,3.0,WH06,PROD0046,313,Low,Midwest,B2B
ORD007191,2023-11-22,13.0,WH07,PROD0021,291,Medium,West,Online
ORD007192,2023-04-01,4.0,WH10,PROD0060,86,Medium,West,Online
ORD007193,2023-03-11,10.0,WH06,PROD0010,135,Medium,South,Online
ORD007194,2023-06-15,12.0,WH07,PROD0018,309,Medium,South,Online
ORD007195,2024-10-03,,WH06,PROD0090,266,High,East,B2B
ORD007196,2023-08-02,7.0,WH08,PROD0084,220,Medium,West,Online
ORD007197,2024-08-23,8.0,WH02,PROD0041,295,Medium,Midwest,B2B
ORD007198,2023-12-01,4.0,WH09,PROD0036,186,Medium,South,B2B
ORD007199,2024-01-04,13.0,WH09,PROD0085,491,Low,East,B2B
ORD007200,2024-08-06,14.0,WH09,PROD0066,477,Critical,East,Online
ORD007201,2024-11-07,11.0,WH07,PROD0046,163,High,Midwest,Online
ORD007202,2023-02-18,8.0,WH09,PROD0097,127,Low,South,B2B
ORD007203,2023-02-21,14.0,WH01,PROD0023,315,High,Midwest,Online
ORD007204,2023-10-16,11.0,WH03,PROD0039,117,Critical,South,B2B
ORD007205,2024-09-17,13.0,WH02,PROD0095,406,High,East,B2B
ORD007206,2023-08-27,,WH01,PROD0004,137,Medium,South,Online
ORD007207,2023-05-13,5.0,WH05,PROD0041,256,Critical,East,B2B
ORD007208,2023-06-15,8.0,WH01,PROD0003,356,Low,West,Online
ORD007209,2024-01-09,12.0,WH03,PROD0053,264,Medium,East,B2B
ORD007210,2024-01-08,7.0,WH06,PROD0074,478,Low,Midwest,B2B
ORD007211,2024-04-22,11.0,WH06,PROD0096,222,Medium,East,B2B
ORD007212,2024-04-23,12.0,WH03,PROD0036,376,Critical,South,B2B
ORD007213,2024-10-11,3.0,WH04,PROD0049,314,High,Midwest,B2B
ORD007214,2024-08-13,11.0,WH07,PROD0027,383,High,Midwest,B2B
ORD007215,2024-11-12,7.0,WH06,PROD0053,351,Medium,West,Online
ORD007216,2024-09-26,3.0,WH02,PROD0049,150,Critical,West,Retail
ORD007217,2024-11-18,12.0,WH09,PROD0083,236,Medium,West,Online
ORD007218,2023-10-27,10.0,WH06,PROD0001,351,Low,Midwest,Online
ORD007219,2023-03-23,9.0,WH02,PROD0090,168,Medium,Midwest,B2B
ORD007220,2023-03-28,8.0,WH07,PROD0046,495,Medium,South,Retail
ORD007221,2023-08-13,4.0,WH10,PROD0062,412,Low,Midwest,Online
ORD007222,2023-01-16,7.0,WH10,PROD0077,430,Critical,West,B2B
ORD007223,2023-12-24,5.0,WH04,PROD0099,69,Medium,East,Online
ORD007224,2023-06-12,4.0,WH01,PROD0066,209,Critical,South,Online
ORD007225,2024-09-01,,WH10,PROD0022,52,Medium,South,Online
ORD007226,2024-10-29,3.0,WH09,PROD0039,267,Low,East,B2B
ORD007227,2024-05-28,11.0,WH10,PROD0092,150,Low,South,Online
ORD007228,2023-12-16,4.0,WH08,PROD0044,303,Critical,West,Online
ORD007229,2024-11-11,13.0,WH05,PROD0002,345,Low,West,B2B
ORD007230,2024-04-08,3.0,WH03,PROD0075,13,Medium,South,B2B
ORD007231,2024-01-10,9.0,WH04,PROD0059,382,Low,South,Online
ORD007232,2023-04-02,11.0,WH03,PROD0090,100,Medium,South,Online
ORD007233,2023-06-30,8.0,WH10,PROD0028,374,Low,Midwest,Retail
ORD007234,2023-10-28,10.0,WH08,PROD0090,173,Low,Midwest,B2B
ORD007235,2024-10-21,13.0,WH05,PROD0081,237,High,Midwest,Online
ORD007236,2023-07-08,,WH08,PROD0067,75,Medium,East,Online
ORD007237,2023-11-10,11.0,WH01,PROD0014,325,Medium,East,Online
ORD007238,2024-05-07,9.0,WH09,PROD0016,377,High,West,Online
ORD007239,2023-05-08,,WH10,PROD0051,250,High,South,Retail
ORD007240,2024-06-02,3.0,WH03,PROD0100,78,Medium,South,B2B
ORD007241,2024-03-01,11.0,WH01,PROD0028,278,High,South,Online
ORD007242,2024-07-12,12.0,WH03,PROD0092,451,Critical,West,B2B
ORD007243,2024-07-18,7.0,WH02,PROD0053,242,Medium,Midwest,B2B
ORD007244,2023-07-06,4.0,WH07,PROD0052,419,High,East,B2B
ORD007245,2024-07-03,14.0,WH10,PROD0025,416,High,East,B2B
ORD007246,2024-03-28,13.0,WH04,PROD0057,422,High,West,Online
ORD007247,2024-04-15,,WH07,PROD0009,314,Medium,South,Online
ORD007248,2024-07-18,6.0,WH03,PROD0011,424,Critical,South,Online
ORD007249,2023-08-12,5.0,WH06,PROD0045,216,Low,East,B2B
ORD007250,2023-06-03,3.0,WH07,PROD0085,220,Critical,Midwest,B2B
ORD007251,2024-07-13,7.0,WH07,PROD0002,21,Low,East,Online
ORD007252,2023-12-17,5.0,WH05,PROD0054,305,Medium,Midwest,Online
ORD007253,2023-05-27,6.0,WH06,PROD0034,353,High,Midwest,B2B
ORD007254,2024-07-29,11.0,WH03,PROD0042,92,Low,Midwest,B2B
ORD007255,2023-12-15,13.0,WH04,PROD0077,295,Low,Midwest,B2B
ORD007256,2023-07-01,9.0,WH06,PROD0069,498,Medium,South,B2B
ORD007257,2024-09-28,13.0,WH03,PROD0011,445,High,East,B2B
ORD007258,2023-06-28,7.0,WH07,PROD0029,100,Low,East,B2B
ORD007259,2023-02-08,10.0,WH03,PROD0092,266,Medium,Midwest,Retail
ORD007260,2023-01-03,8.0,WH09,PROD0092,485,Medium,West,B2B
ORD007261,2023-03-05,12.0,WH04,PROD0005,168,Low,South,Online
ORD007262,2023-01-29,4.0,WH02,PROD0020,58,Medium,West,Online
ORD007263,2024-01-07,9.0,WH06,PROD0039,89,Low,Midwest,Online
ORD007264,2024-06-06,,WH09,PROD0074,173,Medium,Midwest,Online
ORD007265,2023-04-07,5.0,WH10,PROD0032,145,High,West,B2B
ORD007266,2024-03-17,14.0,WH10,PROD0029,121,High,East,B2B
ORD007267,2023-07-22,3.0,WH02,PROD0066,245,Medium,East,Online
ORD007268,2024-02-15,3.0,WH04,PROD0001,324,Low,West,Online
ORD007269,2023-01-21,7.0,WH05,PROD0084,266,Medium,Midwest,B2B
ORD007270,2024-07-04,,WH09,PROD0001,373,High,South,Online
ORD007271,2023-04-12,14.0,WH07,PROD0004,62,Medium,Midwest,B2B
ORD007272,2023-02-15,5.0,WH05,PROD0015,89,Medium,East,Online
ORD007273,2023-03-07,5.0,WH06,PROD0047,416,Critical,East,Retail
ORD007274,2024-08-25,5.0,WH09,PROD0030,72,Medium,Midwest,B2B
ORD007275,2023-06-13,3.0,WH04,PROD0006,170,High,East,Online
ORD007276,2023-04-21,7.0,WH02,PROD0001,173,Medium,West,B2B
ORD007277,2023-12-04,3.0,WH05,PROD0071,76,Low,West,B2B
ORD007278,2023-05-03,12.0,WH07,PROD0062,405,Low,East,Online
ORD007279,2024-12-05,12.0,WH04,PROD0064,365,Medium,Midwest,B2B
ORD007280,2024-03-22,5.0,WH01,PROD0005,411,Medium,West,B2B
ORD007281,2024-09-02,8.0,WH08,PROD0054,384,Medium,East,Online
ORD007282,2023-10-18,13.0,WH05,PROD0049,158,Low,East,B2B
ORD007283,2024-11-01,8.0,WH10,PROD0007,330,High,South,Online
ORD007284,2024-02-16,5.0,WH02,PROD0100,213,High,Midwest,Retail
ORD007285,2024-09-06,11.0,WH03,PROD0003,385,Medium,East,B2B
ORD007286,2023-10-08,10.0,WH10,PROD0076,9,High,West,B2B
ORD007287,2023-02-12,13.0,WH10,PROD0061,3,Low,East,B2B
ORD007288,2024-04-30,5.0,WH05,PROD0079,369,Medium,Midwest,Online
ORD007289,2024-08-18,7.0,WH04,PROD0084,309,Medium,East,B2B
ORD007290,2024-12-03,7.0,WH09,PROD0041,170,Medium,West,Online
ORD007291,2023-02-20,7.0,WH09,PROD0021,147,Medium,West,B2B
ORD007292,2023-07-29,,WH08,PROD0032,6,Medium,East,Online
ORD007293,2023-05-06,7.0,WH02,PROD0012,391,Low,South,Online
ORD007294,2024-05-06,7.0,WH05,PROD0007,171,Low,Midwest,B2B
ORD007295,2024-05-23,6.0,WH08,PROD0051,80,Critical,West,B2B
ORD007296,2024-08-03,6.0,WH08,PROD0045,292,Low,Midwest,B2B
ORD007297,2023-09-15,4.0,WH07,PROD0095,452,Low,Midwest,Online
ORD007298,2023-07-07,11.0,WH04,PROD0065,466,Medium,West,B2B
ORD007299,2023-08-18,9.0,WH03,PROD0060,224,Medium,East,B2B
ORD007300,2023-07-08,3.0,WH08,PROD0075,352,Medium,Midwest,B2B
ORD007301,2024-02-19,7.0,WH08,PROD0045,466,Medium,East,Online
ORD007302,2023-01-10,4.0,WH10,PROD0034,295,Low,South,B2B
ORD007303,2023-04-24,12.0,WH05,PROD0083,43,Low,South,Online
ORD007304,2023-03-17,8.0,WH03,PROD0011,421,Low,Midwest,Online
ORD007305,2024-11-06,9.0,WH05,PROD0097,245,Medium,West,B2B
ORD007306,2024-05-16,14.0,WH04,PROD0033,412,High,Midwest,B2B
ORD007307,2023-03-26,4.0,WH08,PROD0008,50,Low,East,B2B
ORD007308,2023-02-18,13.0,WH02,PROD0045,295,Medium,East,Online
ORD007309,2024-05-09,8.0,WH08,PROD0072,130,High,Midwest,B2B
ORD007310,2024-11-19,5.0,WH10,PROD0098,381,Low,Midwest,Online
ORD007311,2024-01-22,11.0,WH06,PROD0091,252,Medium,Midwest,B2B
ORD007312,2024-01-24,6.0,WH04,PROD0093,165,Medium,South,Online
ORD007313,2023-08-06,5.0,WH03,PROD0078,101,High,West,Online
ORD007314,2024-12-01,,WH10,PROD0034,371,High,East,Retail
ORD007315,2023-12-12,5.0,WH05,PROD0045,450,Medium,South,Online
ORD007316,2023-08-18,,WH06,PROD0065,275,Low,South,B2B
ORD007317,2023-09-12,14.0,WH01,PROD0073,69,Medium,Midwest,Online
ORD007318,2023-08-24,11.0,WH01,PROD0052,44,Low,East,B2B
ORD007319,2023-01-26,,WH10,PROD0010,397,Medium,East,Online
ORD007320,2024-08-06,,WH03,PROD0094,150,High,East,B2B
ORD007321,2023-09-18,,WH02,PROD0043,135,Medium,East,Online
ORD007322,2023-09-28,4.0,WH01,PROD0082,386,Medium,Midwest,Retail
ORD007323,2023-05-03,8.0,WH08,PROD0081,318,Low,South,B2B
ORD007324,2024-10-17,9.0,WH01,PROD0070,462,Low,South,Online
ORD007325,2023-09-14,8.0,WH10,PROD0011,345,Low,South,B2B
ORD007326,2024-10-17,5.0,WH08,PROD0088,218,High,South,B2B
ORD007327,2024-02-25,12.0,WH05,PROD0036,389,Critical,East,Retail
ORD007328,2023-09-16,12.0,WH04,PROD0097,148,Medium,East,B2B
ORD007329,2023-02-16,12.0,WH08,PROD0097,126,Low,West,B2B
ORD007330,2024-06-08,11.0,WH08,PROD0018,249,High,Midwest,B2B
ORD007331,2023-07-27,14.0,WH08,PROD0063,54,High,East,Retail
ORD007332,2023-11-07,10.0,WH03,PROD0005,332,Critical,East,B2B
ORD007333,2023-05-29,10.0,WH08,PROD0031,447,Medium,Midwest,B2B
ORD007334,2024-03-13,10.0,WH01,PROD0016,420,Medium,Midwest,B2B
ORD007335,2023-06-04,11.0,WH04,PROD0066,223,Medium,East,Retail
ORD007336,2024-11-08,3.0,WH05,PROD0009,209,Low,South,B2B
ORD007337,2023-03-31,10.0,WH06,PROD0002,144,Medium,West,Retail
ORD007338,2024-11-28,4.0,WH05,PROD0037,313,High,West,Online
ORD007339,2023-12-24,6.0,WH05,PROD0084,320,High,Midwest,Online
ORD007340,2023-06-23,3.0,WH05,PROD0059,138,Medium,South,Online
ORD007341,2023-08-05,14.0,WH09,PROD0081,355,High,Midwest,Retail
ORD007342,2024-03-31,8.0,WH10,PROD0058,225,Medium,West,B2B
ORD007343,2024-08-31,12.0,WH10,PROD0089,102,Low,West,B2B
ORD007344,2024-09-20,3.0,WH03,PROD0083,99,High,South,Online
ORD007345,2023-07-18,14.0,WH02,PROD0008,307,Medium,West,Online
ORD007346,2024-04-30,7.0,WH10,PROD0052,283,High,West,B2B
ORD007347,2024-06-16,11.0,WH02,PROD0075,391,Medium,South,Online
ORD007348,2023-07-19,3.0,WH08,PROD0077,91,Critical,West,B2B
ORD007349,2024-01-06,11.0,WH05,PROD0077,297,Medium,Midwest,B2B
ORD007350,2024-03-23,6.0,WH05,PROD0073,374,Medium,Midwest,Online
ORD007351,2023-09-05,5.0,WH06,PROD0069,204,Critical,Midwest,Retail
ORD007352,2023-09-21,10.0,WH09,PROD0082,382,Critical,Midwest,Online
ORD007353,2023-02-27,8.0,WH07,PROD0052,238,Medium,East,Retail
ORD007354,2023-10-29,9.0,WH05,PROD0078,97,Low,West,B2B
ORD007355,2023-01-31,11.0,WH05,PROD0034,121,Critical,West,Online
ORD007356,2024-05-12,7.0,WH10,PROD0086,397,Critical,Midwest,B2B
ORD007357,2023-09-06,4.0,WH09,PROD0048,117,Low,West,B2B
ORD007358,2024-08-27,,WH09,PROD0097,66,Medium,East,B2B
ORD007359,2023-09-28,5.0,WH02,PROD0024,131,Medium,East,B2B
ORD007360,2024-08-28,6.0,WH07,PROD0093,267,Low,East,B2B
ORD007361,2024-10-27,12.0,WH10,PROD0013,389,Low,South,Retail
ORD007362,2024-01-29,9.0,WH01,PROD0050,316,Medium,Midwest,Online
ORD007363,2024-05-16,14.0,WH04,PROD0091,386,Critical,West,Online
ORD007364,2024-08-14,12.0,WH02,PROD0065,494,Low,East,Online
ORD007365,2023-03-25,8.0,WH10,PROD0071,92,Critical,East,Retail
ORD007366,2023-12-31,5.0,WH09,PROD0004,77,High,West,B2B
ORD007367,2024-07-02,9.0,WH06,PROD0064,238,High,West,Online
ORD007368,2023-12-08,6.0,WH04,PROD0074,252,Medium,South,Online
ORD007369,2024-02-11,12.0,WH03,PROD0099,227,Medium,East,B2B
ORD007370,2024-02-29,13.0,WH04,PROD0039,360,Medium,East,B2B
ORD007371,2023-04-03,13.0,WH02,PROD0063,320,Critical,South,B2B
ORD007372,2024-09-05,10.0,WH05,PROD0058,141,Medium,South,Retail
ORD007373,2024-02-16,9.0,WH09,PROD0016,54,Low,West,B2B
ORD007374,2024-03-07,9.0,WH06,PROD0091,140,Low,Midwest,Online
ORD007375,2024-11-08,11.0,WH02,PROD0084,146,Medium,West,B2B
ORD007376,2023-06-08,10.0,WH06,PROD0062,274,Critical,South,B2B
ORD007377,2023-01-14,14.0,WH09,PROD0010,145,Medium,Midwest,B2B
ORD007378,2024-01-08,,WH04,PROD0062,167,Medium,South,B2B
ORD007379,2023-08-13,9.0,WH01,PROD0033,86,Low,East,B2B
ORD007380,2024-05-19,5.0,WH02,PROD0071,141,High,South,Online
ORD007381,2023-03-14,,WH05,PROD0042,45,Medium,Midwest,Retail
ORD007382,2023-09-06,6.0,WH10,PROD0044,128,Critical,Midwest,Online
ORD007383,2024-05-25,8.0,WH07,PROD0046,358,Medium,East,B2B
ORD007384,2024-08-25,7.0,WH08,PROD0086,117,Medium,East,Online
ORD007385,2023-08-04,10.0,WH03,PROD0081,147,Medium,Midwest,Online
ORD007386,2024-08-24,,WH09,PROD0073,472,Low,West,Retail
ORD007387,2024-06-24,7.0,WH02,PROD0074,147,Low,South,Online
ORD007388,2023-08-08,7.0,WH04,PROD0100,21,Low,West,Online
ORD007389,2024-12-27,5.0,WH04,PROD0095,24,Medium,East,Online
ORD007390,2023-08-09,12.0,WH06,PROD0031,158,Medium,South,B2B
ORD007391,2024-01-24,,WH10,PROD0005,476,Low,South,B2B
ORD007392,2024-07-07,6.0,WH06,PROD0018,48,Medium,East,Online
ORD007393,2024-10-08,13.0,WH03,PROD0006,419,Medium,West,B2B
ORD007394,2023-02-11,,WH09,PROD0050,110,Medium,West,Retail
ORD007395,2024-11-06,12.0,WH05,PROD0028,59,Low,East,Online
ORD007396,2023-10-10,11.0,WH02,PROD0024,486,Medium,West,B2B
ORD007397,2023-02-27,9.0,WH06,PROD0069,17,Medium,Midwest,B2B
ORD007398,2024-06-20,3.0,WH03,PROD0028,304,Low,East,Online
ORD007399,2023-03-14,5.0,WH08,PROD0058,482,Medium,Midwest,B2B
ORD007400,2023-05-09,,WH03,PROD0067,55,Low,Midwest,Online
ORD007401,2024-08-21,6.0,WH05,PROD0018,137,Critical,Midwest,B2B
ORD007402,2024-03-01,6.0,WH04,PROD0004,77,Critical,South,Online
ORD007403,2024-10-26,12.0,WH04,PROD0049,270,Medium,Midwest,B2B
ORD007404,2024-11-24,8.0,WH02,PROD0032,410,Medium,West,Online
ORD007405,2023-05-05,5.0,WH08,PROD0096,180,Medium,East,Retail
ORD007406,2023-03-08,5.0,WH03,PROD0083,85,Medium,West,B2B
ORD007407,2023-01-06,11.0,WH04,PROD0093,300,Medium,Midwest,B2B
ORD007408,2024-09-28,7.0,WH06,PROD0097,468,Low,Midwest,Retail
ORD007409,2023-11-10,,WH09,PROD0066,139,Low,Midwest,Online
ORD007410,2023-11-22,7.0,WH04,PROD0058,307,Low,Midwest,Retail
ORD007411,2024-07-18,8.0,WH03,PROD0011,170,Medium,East,B2B
ORD007412,2024-07-31,10.0,WH05,PROD0097,242,High,East,Online
ORD007413,2024-05-20,,WH09,PROD0065,446,Medium,South,Online
ORD007414,2023-03-23,4.0,WH01,PROD0017,419,Low,East,B2B
ORD007415,2024-08-21,13.0,WH05,PROD0080,64,Low,Midwest,B2B
ORD007416,2023-01-02,11.0,WH04,PROD0066,240,Medium,South,B2B
ORD007417,2023-07-23,12.0,WH05,PROD0004,95,Low,Midwest,Retail
ORD007418,2024-10-23,,WH07,PROD0032,146,Medium,South,Retail
ORD007419,2024-02-08,14.0,WH07,PROD0071,398,Low,East,Online
ORD007420,2023-04-13,14.0,WH07,PROD0029,376,Medium,East,Online
ORD007421,2024-06-19,8.0,WH01,PROD0061,49,Medium,East,Retail
ORD007422,2024-01-03,9.0,WH09,PROD0060,453,Critical,South,B2B
ORD007423,2023-07-31,5.0,WH07,PROD0073,145,Medium,West,B2B
ORD007424,2024-07-30,6.0,WH04,PROD0058,405,Low,Midwest,Online
ORD007425,2023-07-28,8.0,WH04,PROD0099,398,High,East,B2B
ORD007426,2023-04-27,9.0,WH02,PROD0053,259,Low,East,B2B
ORD007427,2024-09-19,8.0,WH06,PROD0005,159,Medium,Midwest,Online
ORD007428,2024-04-22,7.0,WH10,PROD0061,217,Low,West,B2B
